date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2019-03-27,2148.9136403155035,495.9428173254825,2159.194798021379,2150.4113981189957,2126.26308757661,2154.135058897428,2128.977879676705,2102.634765475872,2141.93122805245,2139.4719886813323,15.370761697541976,-0.02711974755214408,2,3,1
2019-03-28,2134.727675685348,382.133691052875,2148.9136403155035,2156.2182935362957,2123.4550246613426,2133.690828679228,2113.34721173084,2110.426691821022,2143.5416067701653,2139.54604918177,13.601039964101043,-0.21785465950449556,3,3,1
2019-03-29,2136.6310455349994,504.6114106201044,2134.727675685348,2159.194798021379,2122.856852024726,2144.3856375411974,2105.39090180947,2099.415714257524,2145.509348700204,2138.9921497527557,10.822218258547155,0.04200372173597411,4,3,1
2019-03-30,2137.9885838297646,494.9147478758925,2136.6310455349994,2148.9136403155035,2132.468589688909,2135.048009132077,2114.696745817181,2110.7179961964944,2146.297919291755,2139.2021908025904,9.87311207112977,0.020133069325809272,5,3,1
2019-03-31,2144.069480449774,359.6243354947417,2137.9885838297646,2134.727675685348,2150.4113981189957,2142.8900910086163,2121.4744199139145,2114.4491853437885,2145.391931053295,2139.28643290553,9.722564653142642,-0.37308242865321184,6,3,1
2019-04-01,2151.119293563101,354.68348537457223,2144.069480449774,2136.6310455349994,2156.2182935362957,2136.741333414443,2128.4588225060243,2110.5844558381427,2144.6635024856955,2140.313430059006,8.93539665288175,0.04544970735449971,0,4,2
2019-04-02,2154.7285273390125,237.62117644507344,2151.119293563101,2137.9885838297646,2159.194798021379,2140.0702578193327,2130.194843142672,2098.996753418892,2144.025463816786,2141.3604493104117,7.813923491833188,-0.4204661405484603,1,4,2
2019-04-03,2140.0588484872173,377.9329950318087,2154.7285273390125,2144.069480449774,2148.9136403155035,2126.26308757661,2136.817688278863,2104.6578816867022,2142.7604935556024,2142.3458608040264,7.604638073524103,-0.23795046156747768,2,4,2
2019-04-04,2148.9851432022792,501.43232582106,2140.0588484872173,2151.119293563101,2134.727675685348,2123.4550246613426,2139.2289099047343,2097.6133471829366,2144.79727462945,2144.169440699807,6.9781072130801185,0.31219083153722216,3,4,2
2019-04-05,2147.932571862267,515.6187822940877,2148.9851432022792,2154.7285273390125,2136.6310455349994,2122.856852024726,2137.5468590237438,2083.833954144712,2146.411778390488,2145.960563545346,6.01470858282202,0.021813560776314356,4,4,2
2019-04-06,2138.3791074150904,520.189955962845,2147.932571862267,2140.0588484872173,2137.9885838297646,2132.468589688909,2149.1945454787888,2080.302787624641,2146.467567474106,2146.3827433829306,5.924695849519405,0.05106982201567112,5,4,2
2019-04-07,2134.2314610710355,422.2081187332619,2138.3791074150904,2148.9851432022792,2144.069480449774,2150.4113981189957,2146.7370686045183,2075.688130442899,2145.062136134286,2145.2270335937906,7.536101370848828,0.17402544005377885,6,4,2
2019-04-08,2120.244052254977,498.16965159785104,2134.2314610710355,2147.932571862267,2151.119293563101,2156.2182935362957,2139.040390867857,2076.3547032279853,2140.6513873759827,2142.6574449308396,11.429655450414895,0.4045470740532131,0,4,2
2019-04-09,2116.803246841864,539.7244609241453,2120.244052254977,2138.3791074150904,2154.7285273390125,2159.194798021379,2151.1621142891886,2074.591846608728,2135.2334901621043,2139.6294769894453,12.57586847992736,1.2713651577636371,1,4,2
2019-04-10,2124.311105697758,373.1964450498847,2116.803246841864,2134.2314610710355,2140.0588484872173,2148.9136403155035,2163.497082334619,2086.600774328223,2132.9838126207533,2137.872153088178,12.971133748234017,-0.01253277709061984,2,4,2
2019-04-11,2121.034853864978,512.332907439054,2124.311105697758,2120.244052254977,2148.9851432022792,2134.727675685348,2147.7555294651784,2093.5847637415404,2128.9909141439957,2136.894094386723,11.435574840059447,0.021738888892224972,3,4,2
2019-04-12,2112.4188733224946,565.6481211835091,2121.034853864978,2116.803246841864,2147.932571862267,2136.6310455349994,2154.135058897428,2091.868475389276,2123.917528638314,2135.164653514401,9.312229306886188,0.0970277666512287,4,4,2
2019-04-13,2109.8370253371318,450.9227870177119,2112.4188733224946,2124.311105697758,2138.3791074150904,2137.9885838297646,2133.690828679228,2082.7966095878023,2119.8400883414624,2133.1538279077845,8.093725603424824,-0.13315745171765792,5,4,2
2019-04-14,2114.446581491334,606.2234330349603,2109.8370253371318,2121.034853864978,2134.2314610710355,2144.069480449774,2144.3856375411974,2094.6828668521084,2117.013676972934,2131.0379065536104,5.149570587163673,0.43584030277246644,6,4,2
2019-04-15,2100.952681759004,453.256565617503,2114.446581491334,2112.4188733224946,2120.244052254977,2151.119293563101,2135.048009132077,2102.538188097091,2114.2577669020807,2127.4545771390317,7.675322186090424,-0.09015620649770995,0,4,2
2019-04-16,2090.7619539053235,413.9939144876925,2100.952681759004,2109.8370253371318,2116.803246841864,2154.7285273390125,2142.8900910086163,2129.098289009811,2110.5375821968605,2122.885536179482,11.562574428804494,-0.23295321138710334,1,4,2
2019-04-17,2092.0320762990414,555.684117855292,2090.7619539053235,2114.446581491334,2124.311105697758,2140.0588484872173,2136.741333414443,2131.733149412113,2105.9262922827584,2119.4550524517554,11.590618337913419,0.48898556035552376,2,4,2
2019-04-18,2079.537639071042,703.3293769466457,2092.0320762990414,2100.952681759004,2121.034853864978,2148.9851432022792,2140.0702578193327,2148.150860572254,2099.9981187407675,2114.4945164423816,13.090354560820119,0.37279758284960884,3,4,2
2019-04-19,2098.98879521591,508.5353618887809,2079.537639071042,2090.7619539053235,2112.4188733224946,2147.932571862267,2126.26308757661,2152.7590235737403,2098.0795361541127,2110.9985323962132,11.896226087668555,-0.10096870679112457,4,4,2
2019-04-20,2097.4554306407485,563.490780411372,2098.98879521591,2092.0320762990414,2109.8370253371318,2138.3791074150904,2123.4550246613426,2153.6182582900483,2096.310736911772,2108.0754126266174,10.718920742147594,0.24963917689357884,5,4,2
2019-04-21,2088.3855583867,449.1282778902156,2097.4554306407485,2079.537639071042,2114.446581491334,2134.2314610710355,2122.856852024726,2138.5186854678823,2092.5877336111103,2104.8007052920216,7.373894179940634,-0.2591373849708729,6,4,2
2019-04-22,2080.212016835472,375.8383780203972,2088.3855583867,2098.98879521591,2100.952681759004,2120.244052254977,2132.468589688909,2145.7337100914688,2089.6247814791764,2101.9412741906285,7.61553569031544,-0.17080433791760652,0,4,2
2019-04-23,2075.3807900479587,516.6265645900734,2080.212016835472,2097.4554306407485,2090.7619539053235,2116.803246841864,2150.4113981189957,2137.299510857876,2087.427472356696,2098.9825272767785,9.271634719315756,0.2479085960222056,1,4,2
2019-04-24,2069.6825065639746,532.4399971787911,2075.3807900479587,2088.3855583867,2092.0320762990414,2124.311105697758,2156.2182935362957,2132.166256803904,2084.234676680258,2095.080484481508,11.091311059482754,-0.041829737308695214,2,4,2
2019-04-25,2048.766509867102,464.20889096188375,2069.6825065639746,2080.212016835472,2079.537639071042,2121.034853864978,2159.194798021379,2131.7308887791696,2079.8388010796953,2089.918459910231,17.506026223482007,-0.33998364610170617,3,4,2
2019-04-26,2061.4039151747656,563.1056518021505,2048.766509867102,2075.3807900479587,2098.98879521591,2112.4188733224946,2148.9136403155035,2128.977879676705,2074.4695325023886,2086.2745343282504,16.381316350991106,0.10730874193426176,4,4,2
2019-04-27,2061.249081774648,434.591999018568,2061.4039151747656,2069.6825065639746,2097.4554306407485,2109.8370253371318,2134.727675685348,2113.34721173084,2069.2971969500886,2082.80396693093,13.34942302814396,-0.22875047094595313,5,4,2
2019-04-28,2060.9753173187964,409.7913734148258,2061.249081774648,2048.766509867102,2088.3855583867,2114.446581491334,2136.6310455349994,2105.39090180947,2065.3814482261027,2078.984590918606,10.54197240307628,-0.08758500947697012,6,4,2
2019-04-29,2069.154052440962,606.0642930486165,2060.9753173187964,2061.4039151747656,2080.212016835472,2100.952681759004,2137.9885838297646,2114.696745817181,2063.801739026887,2076.713260253032,8.598619095427638,0.6125662744737703,0,4,2
2019-04-30,2058.6080077462934,606.534762654163,2069.154052440962,2061.249081774648,2075.3807900479587,2090.7619539053235,2144.069480449774,2121.4744199139145,2061.405627269506,2074.416549813101,7.027665132400766,0.17402937484530812,1,4,2
2019-05-01,2051.024736541111,436.5656894164321,2058.6080077462934,2060.9753173187964,2069.6825065639746,2092.0320762990414,2151.119293563101,2128.4588225060243,2058.740231551954,2071.487454116106,6.902346031370751,-0.1800659384538401,2,5,2
2019-05-02,2055.5988930283024,671.8850490404822,2051.024736541111,2069.154052440962,2048.766509867102,2079.537639071042,2154.7285273390125,2130.194843142672,2059.7162862892683,2069.7775436844818,5.62106733551424,0.44737651975659976,3,5,2
2019-05-03,2054.955112520293,471.2893307469751,2055.5988930283024,2058.6080077462934,2061.4039151747656,2098.98879521591,2140.0588484872173,2136.817688278863,2058.7950287672006,2066.632280634795,5.8232016450256925,-0.16305345322201714,4,5,2
2019-05-04,2058.4041358707404,508.4782864643959,2054.955112520293,2051.024736541111,2061.249081774648,2097.4554306407485,2148.9851432022792,2139.2289099047343,2058.3886079237855,2063.842902436937,5.721774785431412,0.1700129952062719,5,5,2
2019-05-05,2057.603262517215,491.5347458151573,2058.4041358707404,2055.5988930283024,2060.9753173187964,2088.3855583867,2147.932571862267,2137.5468590237438,2057.9068858092737,2061.6441670176882,5.608528456962044,0.19947558124310216,6,5,2
2019-05-06,2055.189461200773,552.376021744568,2057.603262517215,2054.955112520293,2069.154052440962,2080.212016835472,2138.3791074150904,2149.1945454787888,2055.9119442035326,2059.8568416152098,2.638201530875068,-0.08858510874149417,0,5,2
2019-05-07,2069.5246160736724,527.1421493800942,2055.189461200773,2058.4041358707404,2058.6080077462934,2075.3807900479587,2134.2314610710355,2146.7370686045183,2057.4714596788726,2059.4385434741894,5.813376831322545,-0.1308954047854588,1,5,2
2019-05-08,2080.1825531591653,525.7962161581657,2069.5246160736724,2057.603262517215,2051.024736541111,2069.6825065639746,2120.244052254977,2139.040390867857,2061.63686205288,2060.188546802417,9.622470147104895,0.20439198247807844,2,5,2
2019-05-09,2055.1949617427786,398.0438368280114,2080.1825531591653,2055.189461200773,2055.5988930283024,2048.766509867102,2116.803246841864,2151.1621142891886,2061.5791575835196,2060.647721936394,9.665827188387183,-0.4075715222470613,3,5,2
2019-05-10,2069.9982473545,331.1437683210316,2055.1949617427786,2069.5246160736724,2054.955112520293,2061.4039151747656,2124.311105697758,2163.497082334619,2063.7281768455496,2061.2616028063753,9.619809461615006,-0.2973662955701083,4,5,2
2019-05-11,2091.585532588131,614.2160028252862,2069.9982473545,2080.1825531591653,2058.4041358707404,2061.249081774648,2121.034853864978,2147.7555294651784,2068.468376376605,2063.4284921501953,13.818133134727042,0.20794932482981077,5,5,2
2019-05-12,2103.903316355292,445.4554001060257,2091.585532588131,2055.1949617427786,2057.603262517215,2060.9753173187964,2112.4188733224946,2154.135058897428,2075.082669782045,2066.4947777956595,18.152074956309797,-0.09374585642509148,6,5,2
2019-05-13,2101.7600715227304,495.0966626566522,2103.903316355292,2069.9982473545,2055.189461200773,2069.154052440962,2109.8370253371318,2133.690828679228,2081.735614113753,2068.823779158643,18.180114087132786,-0.10369631706135707,0,5,2
2019-05-14,2094.868129418088,532.6798909889781,2101.7600715227304,2091.585532588131,2069.5246160736724,2058.6080077462934,2114.446581491334,2144.3856375411974,2085.356116020098,2071.4137878494853,17.863825346369914,0.01050521498877699,1,5,2
2019-05-15,2102.146460559746,662.9009603349268,2094.868129418088,2103.903316355292,2080.1825531591653,2051.024736541111,2100.952681759004,2135.048009132077,2088.493817077324,2075.065339565102,18.71243471440845,0.2607564298932086,2,5,2
2019-05-16,2095.955766956197,516.1357924642508,2102.146460559746,2101.7600715227304,2055.1949617427786,2055.5988930283024,2090.7619539053235,2142.8900910086163,2094.316789250669,2077.9479734170945,11.622171143470482,0.29668077912550395,3,5,2
2019-05-17,2099.51736526009,460.5202437075903,2095.955766956197,2094.868129418088,2069.9982473545,2054.955112520293,2092.0320762990414,2136.741333414443,2098.533806094325,2081.1309914699373,4.502241404471574,0.3906957876408925,4,5,2
2019-05-18,2099.298556516703,447.6455618713143,2099.51736526009,2102.146460559746,2091.585532588131,2058.4041358707404,2079.537639071042,2140.0702578193327,2099.63566665555,2084.0520215160773,3.302239835872941,-0.27119195883496516,5,5,2
2019-05-19,2111.479060894268,496.2643158758061,2099.298556516703,2095.955766956197,2103.903316355292,2057.603262517215,2098.98879521591,2126.26308757661,2100.7179158754034,2087.900292828724,5.466306448273003,0.11406061248261223,6,5,2
2019-05-20,2107.584480651233,409.0635230359387,2111.479060894268,2099.51736526009,2101.7600715227304,2055.189461200773,2097.4554306407485,2123.4550246613426,2101.549974322332,2091.6427942180426,6.062183486338634,-0.17377038891570384,0,5,2
2019-05-21,2103.1564572021766,502.887572314901,2107.584480651233,2099.298556516703,2094.868129418088,2069.5246160736724,2088.3855583867,2122.856852024726,2102.7340211486307,2094.0450685843643,5.3012636770703505,-0.05592912212016188,1,5,2
2019-05-22,2106.9387233495854,494.7980311541986,2103.1564572021766,2111.479060894268,2102.146460559746,2080.1825531591653,2080.212016835472,2132.468589688909,2103.418630118608,2095.9562235979656,5.517756888803252,-0.2535867938640415,2,5,2
2019-05-23,2126.2771213588667,664.1526948644151,2106.9387233495854,2107.584480651233,2095.955766956197,2055.1949617427786,2075.3807900479587,2150.4113981189957,2107.7502521761317,2101.033520713401,9.292913914724931,0.2867789921979038,3,5,2
2019-05-24,2127.0868294183124,491.6398861409079,2126.2771213588667,2103.1564572021766,2099.51736526009,2069.9982473545,2069.6825065639746,2156.2182935362957,2111.688747055878,2105.1112765751013,10.92161536590565,0.0675749716945715,4,5,2
2019-05-25,2122.9222657827986,307.55118389511506,2127.0868294183124,2106.9387233495854,2099.298556516703,2091.585532588131,2048.766509867102,2159.194798021379,2115.06356266532,2107.349614660435,10.071738941310226,-0.3129582641019738,5,5,2
2019-05-26,2131.49729829868,767.3510970396478,2122.9222657827986,2126.2771213588667,2111.479060894268,2103.903316355292,2061.4039151747656,2148.9136403155035,2117.9233108659505,2109.3206133706767,11.608986801430543,0.5462548333450661,6,5,2
2019-05-27,2138.678581096927,595.6833731156097,2131.49729829868,2127.0868294183124,2107.584480651233,2101.7600715227304,2061.249081774648,2134.727675685348,2122.3653252153354,2111.9576497688336,12.873621862330536,0.45621239629150523,0,5,2
2019-05-28,2129.1638635904465,708.2348744095584,2138.678581096927,2122.9222657827986,2103.1564572021766,2094.868129418088,2060.9753173187964,2136.6310455349994,2126.080668985088,2114.4073450668593,9.789398155864838,0.4083364024077969,1,5,2
2019-05-29,2123.802262588656,384.2680013015516,2129.1638635904465,2131.49729829868,2106.9387233495854,2102.146460559746,2069.154052440962,2137.9885838297646,2128.489746019241,2115.9541880689244,5.3719236998733475,-0.22338413432005255,2,5,2
2019-05-30,2134.767551153605,477.8173218743708,2123.802262588656,2138.678581096927,2126.2771213588667,2095.955766956197,2058.6080077462934,2144.069480449774,2129.7026645613464,2118.726458368739,5.735304628822643,-0.2805610433126138,3,5,2
2019-05-31,2139.047679563499,567.4401241494319,2134.767551153605,2129.1638635904465,2127.0868294183124,2099.51736526009,2051.024736541111,2151.119293563101,2131.4113574392304,2121.550052247554,6.549956838924998,0.15417837353171748,4,5,2
2019-06-01,2114.350690912823,553.6391372284459,2139.047679563499,2123.802262588656,2122.9222657827986,2099.298556516703,2055.5988930283024,2154.7285273390125,2130.1868467435193,2122.62520470442,8.8120872254851,0.8001528403065903,5,6,2
2019-06-02,2119.170482302852,530.6937707359551,2114.350690912823,2134.767551153605,2131.49729829868,2111.479060894268,2054.955112520293,2140.0588484872173,2128.4258730298297,2123.17459194789,9.69409692275389,-0.30840814226589286,6,6,2
2019-06-03,2128.435045889056,280.0389281499446,2119.170482302852,2139.047679563499,2138.678581096927,2107.584480651233,2058.4041358707404,2148.9851432022792,2126.962510857277,2124.663918036306,8.599856107152583,-0.5298862771924391,0,6,2
2019-06-04,2120.059231971424,328.75605424356866,2128.435045889056,2114.350690912823,2129.1638635904465,2103.1564572021766,2057.603262517215,2147.932571862267,2125.6618491974164,2125.8712590912523,8.894871280954119,-0.5358092828771723,1,6,2
2019-06-05,2126.831092627245,651.7520109063872,2120.059231971424,2119.170482302852,2123.802262588656,2106.9387233495854,2055.189461200773,2138.3791074150904,2126.094539202929,2127.292142611085,8.862946594154929,0.6960871285114616,2,6,2
2019-06-06,2145.5542838004526,669.5329532869689,2126.831092627245,2128.435045889056,2134.767551153605,2126.2771213588667,2069.5246160736724,2134.2314610710355,2127.6355010096217,2128.669082785484,11.240918663981285,0.40123206639001796,3,6,2
2019-06-07,2149.5180232010966,489.33487085636045,2145.5542838004526,2120.059231971424,2139.047679563499,2127.0868294183124,2080.1825531591653,2120.244052254977,2129.131264386421,2130.271310912826,13.485148102144167,-0.1376449249339704,4,6,2
2019-06-08,2143.261860248768,639.0427474406382,2149.5180232010966,2126.831092627245,2114.350690912823,2122.9222657827986,2055.1949617427786,2116.803246841864,2133.261431434413,2131.7241390889667,12.602220335630458,0.1542586216713806,5,6,2
2019-06-09,2138.0372454534418,397.67722338567023,2143.261860248768,2145.5542838004526,2119.170482302852,2131.49729829868,2069.9982473545,2124.311105697758,2135.9566833130693,2132.1912781714495,11.002262022093923,-0.2506465209980142,6,6,2
2019-06-10,2138.167584451108,420.557394653132,2138.0372454534418,2149.5180232010966,2128.435045889056,2138.678581096927,2091.585532588131,2121.034853864978,2137.347045964791,2132.154778411034,10.496665453034284,0.5017819037928468,0,6,2
2019-06-11,2141.945280370838,389.7719678136851,2138.167584451108,2143.261860248768,2120.059231971424,2129.1638635904465,2103.903316355292,2112.4188733224946,2140.4736243075645,2133.0677367524904,7.244845476228948,0.18559631916287378,1,6,2
2019-06-12,2142.57352636817,415.0080454311354,2141.945280370838,2138.0372454534418,2126.831092627245,2123.802262588656,2101.7600715227304,2109.8370253371318,2142.722543413411,2134.40854130817,4.037618395573588,-0.3632424012716333,2,6,2
2019-06-13,2147.589490021632,572.269600952262,2142.57352636817,2138.167584451108,2145.5542838004526,2134.767551153605,2094.868129418088,2114.446581491334,2143.0132871592937,2135.3243940844577,4.3376427169011995,-0.14527044838824965,3,6,2
2019-06-14,2146.120036092428,413.76476269365554,2147.589490021632,2141.945280370838,2149.5180232010966,2139.047679563499,2102.146460559746,2100.952681759004,2142.5278604294836,2135.8295624079524,3.618970623138611,-0.1544343407009875,4,6,2
2019-06-15,2147.9262658298303,723.9743039927864,2146.120036092428,2142.57352636817,2143.261860248768,2114.350690912823,2095.955766956197,2090.7619539053235,2143.1942040839212,2138.2278177591675,4.164885318507765,0.13290434308549548,5,6,2
2019-06-16,2157.5743716531147,546.0070606347438,2147.9262658298303,2147.589490021632,2138.0372454534418,2119.170482302852,2099.51736526009,2092.0320762990414,2145.985222112446,2140.9709527127575,6.187947207415329,0.37299052730817883,6,6,2
2019-06-17,2146.9260601244846,608.4527046495089,2157.5743716531147,2146.120036092428,2138.167584451108,2128.435045889056,2099.298556516703,2079.537639071042,2147.2364329229285,2142.2917394438596,5.140608945211705,0.4467768546819857,0,6,2
2019-06-18,2148.0131781207583,548.9940582800073,2146.9260601244846,2147.9262658298303,2141.945280370838,2120.059231971424,2111.479060894268,2098.98879521591,2148.1032754586313,2144.2884498830977,4.580798472363318,0.40850061988663056,1,6,2
2019-06-19,2149.070814591036,621.4269650459279,2148.0131781207583,2157.5743716531147,2142.57352636817,2126.831092627245,2107.584480651233,2097.4554306407485,2149.0314594904694,2145.87700145194,3.877920741345643,0.4973853444223042,2,6,2
2019-06-20,2158.277481748167,413.2000000461453,2149.070814591036,2146.9260601244846,2147.589490021632,2145.5542838004526,2103.1564572021766,2088.3855583867,2150.558315451403,2146.785801305348,5.12055080727951,-0.277962695627067,3,6,2
2019-06-21,2156.010257192673,644.6933538199557,2158.277481748167,2148.0131781207583,2146.120036092428,2149.5180232010966,2106.9387233495854,2080.212016835472,2151.971204180009,2147.2495323047465,5.055884469036292,0.5581156539839904,4,6,2
2019-06-22,2162.5407403031704,514.0938885591437,2156.010257192673,2149.070814591036,2147.9262658298303,2143.261860248768,2126.2771213588667,2075.3807900479587,2154.0589862476295,2148.626595165775,6.030665198995785,-0.28990036562918386,5,6,2
2019-06-23,2173.5676149577976,620.9266110968739,2162.5407403031704,2158.277481748167,2157.5743716531147,2138.0372454534418,2127.0868294183124,2069.6825065639746,2156.3437352911556,2151.1644787018004,9.57341500121558,0.13721351950107508,6,6,2
2019-06-24,2155.0695855861554,356.0435946623816,2173.5676149577976,2156.010257192673,2146.9260601244846,2138.167584451108,2122.9222657827986,2048.766509867102,2157.507096071394,2152.371764497161,8.692512510812353,-0.4148376826306067,0,6,2
2019-06-25,2166.755898020661,518.0583206608363,2155.0695855861554,2162.5407403031704,2148.0131781207583,2141.945280370838,2131.49729829868,2061.4039151747656,2160.1846274856657,2154.1439514721487,8.15046297893663,-0.05634985871448639,1,6,2
2019-06-26,2156.902080049404,514.5238716781665,2166.755898020661,2173.5676149577976,2149.070814591036,2142.57352636817,2138.678581096927,2061.249081774648,2161.303379694004,2155.1674195922365,6.795553886118952,-0.17202841102954147,2,6,2
2019-06-27,2145.962675958719,438.07635350205584,2156.902080049404,2155.0695855861554,2158.277481748167,2147.589490021632,2129.1638635904465,2060.9753173187964,2159.5441217240827,2155.051218587743,8.959106430489431,0.060204146788800594,3,6,2
2019-06-28,2117.168107023995,531.3118829747264,2145.962675958719,2166.755898020661,2156.010257192673,2146.120036092428,2123.802262588656,2069.154052440962,2153.9952431285574,2152.9832236542834,18.481078503241555,-0.17586883775583884,4,6,2
2019-06-29,2109.136330373869,653.9606848001515,2117.168107023995,2156.902080049404,2162.5407403031704,2147.9262658298303,2134.767551153605,2058.6080077462934,2146.366041710086,2150.2125139788577,24.43073578999914,0.27206469353878915,5,6,2
