date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2019-04-08,1323.5398121773633,313.74481102213593,1333.9612951754525,1328.8210563656858,1345.9660106698109,1354.740569325979,1366.1903389269237,1279.4890964795684,1329.2855179022051,1340.8295100463636,7.346548996868495,-0.3480170475590745,0,4,2
2019-04-09,1349.687801530981,608.0325540900442,1323.5398121773633,1323.4906120118187,1329.6577965977417,1354.001270158631,1369.1475951896314,1291.711078055126,1332.1469471783823,1340.5214051443886,10.666386738286862,0.06255273675945117,1,4,2
2019-04-10,1353.7107900878648,563.1144709284855,1349.687801530981,1333.9612951754525,1343.0309484113918,1364.188178662875,1369.1407810951994,1307.776816635873,1333.67263884645,1339.7730202461732,12.992783439450754,1.039312093444773,2,4,2
2019-04-11,1359.3814822757206,423.4140357390541,1353.7107900878648,1323.5398121773633,1322.4971045759826,1350.1964028506031,1361.2455927040962,1330.2127338735536,1338.9418356606982,1340.4290973479676,15.02539820767982,-0.3051221281183416,3,4,2
2019-04-12,1351.651010407952,585.4899036738209,1359.3814822757206,1349.687801530981,1328.8210563656858,1343.612670714339,1360.547488802319,1324.4225969254007,1342.2032576667364,1341.0032644689397,14.939937430165896,0.4961105055237047,4,4,2
2019-04-13,1350.317207065964,440.5018570790829,1351.651010407952,1353.7107900878648,1323.4906120118187,1353.0328622847542,1348.894240483692,1349.116671065487,1346.035628388757,1340.809289096169,12.59678525453537,0.2415994356607285,5,4,2
2019-04-14,1349.242716338402,532.3649441488623,1350.317207065964,1359.3814822757206,1333.9612951754525,1355.6171199926378,1333.7849631849554,1338.1489416309353,1348.2186885548927,1340.353974549438,11.425188701879401,0.6560150434530225,6,4,2
2019-04-15,1367.203399630919,451.7690973102107,1349.242716338402,1351.651010407952,1323.5398121773633,1345.9660106698109,1334.4534456813656,1357.5014156613663,1354.4563439054004,1341.870930903803,6.610894124120584,0.4399253196838899,0,4,2
2019-04-16,1371.2091673451969,488.0036871132707,1367.203399630919,1350.317207065964,1349.687801530981,1329.6577965977417,1343.474215915321,1351.1618170744528,1357.5308247360028,1344.8388859571926,8.698415534893929,-0.1974053299767865,1,4,2
2019-04-17,1376.647464409229,409.1803092232356,1371.2091673451969,1349.242716338402,1353.7107900878648,1343.0309484113918,1340.0013085337878,1350.472419112405,1360.8074924961977,1347.2400656713237,11.027782969347097,-0.2733621131267274,2,4,2
2019-04-18,1381.973953174048,424.0182371198938,1376.647464409229,1367.203399630919,1359.3814822757206,1322.4971045759826,1330.394015895711,1350.6581785640349,1364.0349883388158,1351.488411999757,13.556919696187853,0.0014269753240112593,3,4,2
2019-04-19,1388.2600621648935,554.4096180952625,1381.973953174048,1371.2091673451969,1351.651010407952,1328.8210563656858,1322.341028039831,1341.9884710657548,1369.264852875522,1355.734055271129,14.970923712728043,-0.05308423831655573,4,4,2
2019-04-20,1374.3655270674658,570.4778966761249,1388.2600621648935,1376.647464409229,1350.317207065964,1323.4906120118187,1327.8304732174963,1342.8556577333145,1372.7003271614506,1359.3679777751038,12.44425939524481,0.2950635451548336,5,4,2
2019-04-21,1394.858208147833,458.58758852193887,1374.3655270674658,1381.973953174048,1349.242716338402,1333.9612951754525,1344.5043253969225,1334.7022766349378,1379.2168259913694,1363.717757273131,9.769138793972994,-0.1385841732026094,6,4,2
2019-04-22,1386.0833224258834,347.44597557314574,1394.858208147833,1388.2600621648935,1367.203399630919,1323.5398121773633,1352.2088873111954,1322.352842348231,1381.9139578192212,1368.1851508623108,8.411511520380241,-0.23092133206585996,0,4,2
2019-04-23,1385.6992790691925,747.1247044911231,1386.0833224258834,1374.3655270674658,1371.2091673451969,1349.687801530981,1365.216806303681,1321.9656060179686,1383.9839737797922,1370.7573992578975,7.003124441734188,0.53098167948413,1,4,2
2019-04-24,1401.0141080444089,503.6696658231239,1385.6992790691925,1394.858208147833,1376.647464409229,1353.7107900878648,1354.740569325979,1337.864374920398,1387.4649228705323,1374.136207683365,8.618241980422164,0.2309235182388456,2,4,2
2019-04-25,1420.3603610117823,531.2140829407402,1401.0141080444089,1386.0833224258834,1381.973953174048,1359.3814822757206,1354.001270158631,1335.324177530228,1392.9486954187798,1378.491841878798,14.646395129685475,0.2528095172249305,3,4,2
2019-04-26,1428.4199018090972,373.8670201587418,1420.3603610117823,1385.6992790691925,1388.2600621648935,1351.651010407952,1364.188178662875,1344.7343866839703,1398.6858153679518,1383.9753341217368,19.548754118808727,-0.3256483871199699,4,4,2
2019-04-27,1423.3729549116415,621.5233548984432,1428.4199018090972,1401.0141080444089,1374.3655270674658,1350.317207065964,1350.1964028506031,1336.277723756812,1405.6868764885483,1389.1936018249996,18.109836938876775,0.08947841541229451,5,4,2
2019-04-28,1424.6503004410847,636.7895263158605,1423.3729549116415,1420.3603610117823,1394.858208147833,1349.242716338402,1343.612670714339,1323.4429630504667,1409.9428896732989,1394.579857832334,18.63398783623257,0.38858866278583637,6,4,2
2019-04-29,1426.3199732321632,329.1965142359686,1424.6503004410847,1428.4199018090972,1386.0833224258834,1367.203399630919,1353.0328622847542,1327.9815646200204,1415.6909826456244,1398.8024702324226,16.07792960870921,-0.05252460129110115,0,4,2
2019-04-30,1428.3438778052546,489.7614372374582,1426.3199732321632,1423.3729549116415,1385.6992790691925,1371.2091673451969,1355.6171199926378,1345.537688471035,1421.7830681793475,1402.88352097957,9.589906607714802,-0.3444716333252005,1,4,2
2019-05-01,1416.04334753113,481.9563029380363,1428.3438778052546,1424.6503004410847,1401.0141080444089,1376.647464409229,1345.9660106698109,1347.6272329923663,1423.9301023917362,1405.697512631134,4.493036262499891,-0.043110324799097266,2,5,2
2019-05-02,1428.644442855085,738.8446816546841,1416.04334753113,1426.3199732321632,1420.3603610117823,1381.973953174048,1329.6577965977417,1355.893707457737,1425.113542655065,1409.0311190369225,4.4870644751206985,0.3908604936912152,3,5,2
2019-05-03,1429.990332614463,644.3613807127895,1428.644442855085,1428.3438778052546,1428.4199018090972,1388.2600621648935,1343.0309484113918,1370.8449515597017,1425.3378899129746,1412.0118526404633,4.713477718752318,0.7235042032838235,4,5,2
2019-05-04,1422.7681449249633,354.9221586030829,1429.990332614463,1416.04334753113,1423.3729549116415,1374.3655270674658,1322.4971045759826,1370.4796480628804,1425.2514884863065,1415.4691824874276,4.7608051932644475,-0.4289479939799252,5,5,2
2019-05-05,1417.7842140474888,427.1947820450725,1422.7681449249633,1428.644442855085,1424.6503004410847,1394.858208147833,1328.8210563656858,1368.959015246268,1424.2706190015067,1417.1067543374027,5.547606426570076,-0.3291428888339234,6,5,2
2019-05-06,1420.482714402576,410.7005984819404,1417.7842140474888,1429.990332614463,1426.3199732321632,1386.0833224258834,1323.4906120118187,1373.6798987525742,1423.4367248829944,1419.5638537643094,5.626371463421365,0.24758489449724097,0,5,2
2019-05-07,1406.4536479069918,537.1676376850925,1420.482714402576,1422.7681449249633,1428.3438778052546,1385.6992790691925,1333.9612951754525,1380.1800898137558,1420.3095491832426,1421.046308681295,8.019003406877097,0.09679447347882886,1,5,2
2019-05-08,1415.2379986686517,657.2208880764402,1406.4536479069918,1417.7842140474888,1416.04334753113,1401.0141080444089,1323.5398121773633,1366.1903389269237,1420.1944993457457,1422.062300868741,8.095821830496313,0.3636524391733855,2,5,2
2019-05-09,1417.585301692749,510.917403255032,1415.2379986686517,1420.482714402576,1428.644442855085,1420.3603610117823,1349.687801530981,1369.1475951896314,1418.6146220368405,1421.864082345953,7.201715855381338,-0.30849146520104354,3,5,2
2019-05-10,1433.2421978630098,550.1166236437828,1417.585301692749,1406.4536479069918,1429.990332614463,1428.4199018090972,1353.7107900878648,1369.1407810951994,1419.0791742152046,1422.2085320640895,8.105931880310852,-0.14626071625328263,4,5,2
2019-05-11,1434.0180350743556,433.5691295656856,1433.2421978630098,1415.2379986686517,1422.7681449249633,1423.3729549116415,1359.3814822757206,1361.2455927040962,1420.6863013794032,1422.9688949328545,9.880265218333625,0.22158935151342662,5,5,2
2019-05-12,1423.1653556765,549.5807698159471,1434.0180350743556,1417.585301692749,1417.7842140474888,1424.6503004410847,1351.651010407952,1360.547488802319,1421.4550358978336,1422.86282744967,9.826026449475679,0.28648755301969464,6,5,2
2019-05-13,1411.1873237777268,452.8082165985495,1423.1653556765,1433.2421978630098,1420.482714402576,1426.3199732321632,1350.317207065964,1348.894240483692,1420.1271229514261,1421.7819239172106,10.578608984277377,0.10252631301792636,0,5,2
2019-05-14,1407.2802676386025,335.92404686693584,1411.1873237777268,1434.0180350743556,1406.4536479069918,1428.3438778052546,1349.242716338402,1333.7849631849554,1420.2452114845134,1420.2773803338782,10.403700988748579,-0.3746383376433654,1,5,2
2019-05-15,1404.431219972387,543.0870709135116,1407.2802676386025,1423.1653556765,1415.2379986686517,1416.04334753113,1367.203399630919,1334.4534456813656,1418.7013859564759,1419.447942651111,11.956506820659738,-0.17366127466973313,2,5,2
2019-05-16,1398.7586028258113,499.0147578388387,1404.431219972387,1411.1873237777268,1417.585301692749,1428.644442855085,1371.2091673451969,1343.474215915321,1416.0118575469132,1417.3132397918769,14.163229066653702,-0.023296613778199915,3,5,2
2019-05-17,1400.0434081549956,390.2802456815243,1398.7586028258113,1407.2802676386025,1433.2421978630098,1429.990332614463,1376.647464409229,1340.0013085337878,1411.2691733029112,1415.1741737590578,12.93726991597484,-0.29054998720736236,4,5,2
2019-05-18,1394.1169712161388,664.5385325103999,1400.0434081549956,1404.431219972387,1434.0180350743556,1422.7681449249633,1381.973953174048,1330.394015895711,1405.5690213231662,1413.1276613512848,9.60453810842122,0.5327164394201236,5,5,2
2019-05-19,1396.6590301603812,423.3546010538285,1394.1169712161388,1398.7586028258113,1423.1653556765,1417.7842140474888,1388.2600621648935,1322.341028039831,1401.7824033922918,1411.6187196450628,6.094677268218496,-0.2296771934076065,6,5,2
2019-05-20,1391.4525460036984,560.9101314438835,1396.6590301603812,1400.0434081549956,1411.1873237777268,1420.482714402576,1374.3655270674658,1327.8304732174963,1398.9631494245734,1409.545136188,5.560075264678479,0.23873664585281795,0,5,2
2019-05-21,1397.7695830810442,463.7451809449836,1391.4525460036984,1394.1169712161388,1407.2802676386025,1406.4536479069918,1394.858208147833,1344.5043253969225,1397.6044802020654,1408.9248458432892,4.179611077008246,0.3805060556700173,1,5,2
2019-05-22,1394.668595147276,654.3577218857581,1397.7695830810442,1396.6590301603812,1404.431219972387,1415.2379986686517,1386.0833224258834,1352.2088873111954,1396.2098195127637,1407.4556027346196,2.97809750863392,0.20488547220444997,2,5,2
2019-05-23,1407.1306618699502,476.2412086271434,1394.668595147276,1391.4525460036984,1398.7586028258113,1417.585301692749,1385.6992790691925,1365.216806303681,1397.4058279476408,1406.708842747277,5.098526532328338,-0.04563702546658999,3,5,2
2019-05-24,1413.6536088678467,332.5371911389748,1407.1306618699502,1397.7695830810442,1400.0434081549956,1433.2421978630098,1401.0141080444089,1354.740569325979,1399.3501423351906,1405.309657819051,8.02642389467893,-0.1479527984864213,4,5,2
2019-05-25,1415.589462265964,581.0002114219094,1413.6536088678467,1394.668595147276,1394.1169712161388,1434.0180350743556,1420.3603610117823,1354.001270158631,1402.4176410565942,1403.9933311898803,9.635035687828848,-0.12570876932133834,5,5,2
2019-05-26,1413.5126895995647,653.9543987689734,1415.589462265964,1407.1306618699502,1396.6590301603812,1423.1653556765,1428.4199018090972,1364.188178662875,1404.8253066907635,1403.3038550415276,10.052893466638832,0.5446965667578152,6,5,2
2019-05-27,1398.3225923462785,457.23886024040064,1413.5126895995647,1413.6536088678467,1391.4525460036984,1411.1873237777268,1423.3729549116415,1350.1964028506031,1405.8067418825606,1402.3849456535668,8.78517750259012,-0.18482688293865257,0,5,2
2019-05-28,1412.4580863930178,567.8884809652449,1398.3225923462785,1415.589462265964,1397.7695830810442,1407.2802676386025,1424.6503004410847,1343.612670714339,1407.9050994985569,1402.754789850311,8.28551740403887,0.22457009646557657,1,5,2
2019-05-29,1405.6503156088447,512.9431605048779,1412.4580863930178,1413.5126895995647,1394.668595147276,1404.431219972387,1426.3199732321632,1353.0328622847542,1409.4739167073524,1402.841868110058,6.117590522709845,-0.216112008235106,2,5,2
2019-05-30,1406.557636952867,461.7284044574489,1405.6503156088447,1398.3225923462785,1407.1306618699502,1398.7586028258113,1428.3438778052546,1355.6171199926378,1409.3920560049119,1403.3989419762763,6.157873266159376,-0.0304736421519054,3,5,2
2019-05-31,1409.9956801882258,584.0760377622037,1406.557636952867,1412.4580863930178,1413.6536088678467,1400.0434081549956,1416.04334753113,1345.9660106698109,1408.869494764966,1404.1098185500784,5.885128950401555,0.7564232011513718,4,5,2
2019-06-01,1408.160564592445,419.9964010647675,1409.9956801882258,1405.6503156088447,1415.589462265964,1394.1169712161388,1428.644442855085,1329.6577965977417,1407.8082236687492,1405.1129323626717,5.087058760137138,-0.2771148911686445,5,6,2
2019-06-02,1421.7065751360255,503.2495204787117,1408.160564592445,1406.557636952867,1413.5126895995647,1396.6590301603812,1429.990332614463,1343.0309484113918,1408.9787787453863,1406.9020427180749,7.144938168784561,-0.2304516623390772,6,6,2
2019-06-03,1409.4928659619382,525.7356726604453,1421.7065751360255,1409.9956801882258,1398.3225923462785,1391.4525460036984,1422.7681449249633,1322.4971045759826,1410.574532119052,1408.1906370008062,5.40348381295546,0.14980531703720756,0,6,2
2019-06-04,1426.8322140318114,522.1089370358703,1409.4928659619382,1408.160564592445,1412.4580863930178,1397.7695830810442,1417.7842140474888,1328.8210563656858,1412.627978924594,1410.2665392115755,8.230368176174782,-0.08061361598946792,1,6,2
2019-06-05,1433.5477896068946,422.459324164613,1426.8322140318114,1421.7065751360255,1405.6503156088447,1394.668595147276,1420.482714402576,1323.4906120118187,1416.6133323528868,1413.0436245301196,10.678663788826562,-0.17640129220400136,2,6,2
2019-06-06,1431.0835837385498,705.9605219968684,1433.5477896068946,1409.4928659619382,1406.557636952867,1407.1306618699502,1406.4536479069918,1333.9612951754525,1420.1170390365555,1414.7545475207337,10.851594379004867,0.5289519015543409,3,6,2
2019-06-07,1428.731283799237,626.2245332822113,1431.0835837385498,1426.8322140318114,1409.9956801882258,1413.6536088678467,1415.2379986686517,1323.5398121773633,1422.7935538381287,1415.8315243015475,10.231974320010194,0.07216268566930606,4,6,2
2019-06-08,1406.5630687601986,599.0412558749588,1428.731283799237,1433.5477896068946,1408.160564592445,1415.589462265964,1417.585301692749,1349.687801530981,1422.565340147808,1415.1867819082784,10.623084078972896,0.42630092628479654,5,6,2
2019-06-09,1398.0807410585176,643.3212974977862,1406.5630687601986,1431.0835837385498,1421.7065751360255,1413.5126895995647,1433.2421978630098,1353.7107900878648,1419.190220993878,1414.0844998696323,14.119239841370552,0.2783346457753848,6,6,2
2019-06-10,1394.5417035083872,506.8761547737384,1398.0807410585176,1428.731283799237,1409.4928659619382,1398.3225923462785,1434.0180350743556,1359.3814822757206,1417.054340643371,1413.8144363812116,16.721714563725175,-0.03587262357768062,0,6,2
2019-06-11,1396.3027532686965,462.87096985696303,1394.5417035083872,1406.5630687601986,1426.8322140318114,1412.4580863930178,1423.1653556765,1351.651010407952,1412.692989105783,1412.6604840151883,17.699182126262713,-0.11345901779658196,1,6,2
2019-06-12,1408.8985657132184,391.09642244656027,1396.3027532686965,1398.0807410585176,1433.5477896068946,1405.6503156088447,1411.1873237777268,1350.317207065964,1409.1716714066865,1412.8925018797868,15.123070037786913,-0.07423886732780938,2,6,2
2019-06-13,1429.274021961508,429.6568412047351,1408.8985657132184,1394.5417035083872,1431.0835837385498,1406.557636952867,1407.2802676386025,1349.242716338402,1408.913162581395,1414.5151008089754,14.6955111757936,-0.3913868724706946,3,6,2
2019-06-14,1431.9966929495338,398.59766196960055,1429.274021961508,1396.3027532686965,1428.731283799237,1409.9956801882258,1404.431219972387,1367.203399630919,1409.3796496028658,1416.0866017204971,15.461330618517,-0.3634908235222869,4,6,2
2019-06-15,1434.0527860709635,447.18945185774936,1431.9966929495338,1408.8985657132184,1406.5630687601986,1408.160564592445,1398.7586028258113,1371.2091673451969,1413.306752075832,1417.93604611182,17.922016560961808,-0.2534913956725984,5,6,2
2019-06-16,1429.1492683958447,527.6475626133179,1434.0527860709635,1429.274021961508,1398.0807410585176,1421.7065751360255,1400.0434081549956,1376.647464409229,1417.7451131240216,1418.46766705895,17.361128208155836,-0.1798070969115808,6,6,2
2019-06-17,1411.998266962616,591.4024899211407,1429.1492683958447,1431.9966929495338,1394.5417035083872,1409.4928659619382,1394.1169712161388,1381.973953174048,1420.238907903197,1418.646624273284,14.488774805388413,0.16675934417379246,0,6,2
2019-06-18,1405.9404017005638,588.6353507788854,1411.998266962616,1434.0527860709635,1396.3027532686965,1426.8322140318114,1396.6590301603812,1388.2600621648935,1421.6157148220357,1417.1543519639092,12.095358421485628,0.2717050519733095,1,6,2
2019-06-19,1403.8853909031036,382.8492354771074,1405.9404017005638,1429.1492683958447,1408.8985657132184,1433.5477896068946,1391.4525460036984,1374.3655270674658,1420.899546992019,1415.0356091993526,13.082013111866836,-0.021087349554008705,2,6,2
2019-06-20,1413.6393351097554,568.9129318803004,1403.8853909031036,1411.998266962616,1429.274021961508,1431.0835837385498,1397.7695830810442,1394.858208147833,1418.6660202989115,1413.7895914401531,12.744232404590976,0.32411002763297936,3,6,2
2019-06-21,1418.8344804255748,614.385743741371,1413.6393351097554,1405.9404017005638,1431.9966929495338,1428.731283799237,1394.668595147276,1386.0833224258834,1416.78570422406,1413.082676913463,11.343611882172578,0.5413681573180622,4,6,2
2019-06-22,1421.0499326645854,474.576487144466,1418.8344804255748,1403.8853909031036,1434.0527860709635,1406.5630687601986,1407.1306618699502,1385.6992790691925,1414.928153737435,1414.1174529066336,8.83122542660432,0.06124257889568563,5,6,2
2019-06-23,1415.2419317296929,619.7750027575539,1421.0499326645854,1413.6393351097554,1429.1492683958447,1398.0807410585176,1413.6536088678467,1401.0141080444089,1412.941391356556,1415.3432522402888,6.300410521112913,0.17460033301006805,6,6,2
2019-06-24,1395.4207642392516,587.5800260100208,1415.2419317296929,1418.8344804255748,1411.998266962616,1394.5417035083872,1415.589462265964,1420.3603610117823,1410.5731766817898,1415.4060422924936,9.174192445369583,-0.006463388261401581,0,6,2
2019-06-25,1376.203203751925,373.5409057487032,1395.4207642392516,1421.0499326645854,1405.9404017005638,1396.3027532686965,1413.5126895995647,1428.4199018090972,1406.32500554627,1413.9703601841527,16.013008104581814,-0.3654120411653293,1,6,2
2019-06-26,1359.565839082505,719.173618640787,1376.203203751925,1415.2419317296929,1403.8853909031036,1408.8985657132184,1398.3225923462785,1423.3729549116415,1399.99364100047,1410.4465939962445,23.938682994408673,0.8784773534797623,2,6,2
2019-06-27,1356.6457723204576,428.4352435850043,1359.565839082505,1395.4207642392516,1413.6393351097554,1429.274021961508,1412.4580863930178,1424.6503004410847,1391.8517034591418,1405.2588618790267,27.890135603614475,-0.2469230007323031,3,6,2
